id,name,revenue,employees,founded,biz_type,industry,homepage,last_updated,url
dXE0aUFqbDQwOC9oV2V1UGpGTE5Sdz09,(주)창일이엔지,,4명,2018년 1월 9일,4                                        명 출처: 국민연금 사원수 2억 6,"전기회로 개폐, 보호장치 제조업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dXE0aUFqbDQwOC9oV2V1UGpGTE5Sdz09
MzhGWVhyc3Ftd25aTWZtTkNpcmwyZz09,(주)우신이엠시,,64명,1988년 12월 12일,,자동차용 엔진 제조업,http://www.wsemc.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MzhGWVhyc3Ftd25aTWZtTkNpcmwyZz09
MlV2UXE2d0VHSWVISGhqTVVsQlZVZz09,디에스티,,,2019년 1월 1일,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MlV2UXE2d0VHSWVISGhqTVVsQlZVZz09
VFdiWUFNS25tZ24vTXlMSkV0RExNZz09,(주)나노엑스,,32명,2017년 12월 21일,중소기업,디스플레이 제조용 기계 제조업,http://www.nanoex.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VFdiWUFNS25tZ24vTXlMSkV0RExNZz09
VEh3UVJmSFA1eUdMcEZKbTA2c3ZNdz09,(주)메클리,,4명,2020년 4월 21일,중소기업,디스플레이 제조용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VEh3UVJmSFA1eUdMcEZKbTA2c3ZNdz09
em9WUDJaRElKV1NJaVJDWWxibHZkdz09,코닝나노프로텍(주),,46명,2009년 1월 6일,기타,산업처리공정 제어장비 제조업,https://www.corning.com/kr/ko.html,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=em9WUDJaRElKV1NJaVJDWWxibHZkdz09
NHZWUHA4SWphRXpaUEIyTC84NDgvUT09,(주)조아이엔티,,10명,2013년 4월 25일,중소기업,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NHZWUHA4SWphRXpaUEIyTC84NDgvUT09
dWx2THZSS2FYc0wydm9Ob0VzSG5EZz09,(주)윈텍오토메이션,107억,70명,2004.02.18(23년차),,그 외 기타 특수목적용 기계 제조업,http://www.iwta.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1738897
V2ZRQlNFRkJUL3lEUGYrYWlxVFZMUT09,E.F엔지니어링,,,,스타트업,,http://www.efeng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=V2ZRQlNFRkJUL3lEUGYrYWlxVFZMUT09
NEpDVFdwbnZFWURRVW9scVZaTXVkQT09,(주)지원오토,,41명,2017년 12월 22일,중소기업,그 외 기타 특수목적용 기계 제조업,https://www.g1auto.net/kor,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NEpDVFdwbnZFWURRVW9scVZaTXVkQT09
UkJ0T0RXcStTNmo4bzBPTGZpMDBxUT09,(주)와이디시스템,,43명,2018년 4월 11일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.ydsystem.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UkJ0T0RXcStTNmo4bzBPTGZpMDBxUT09
SWhIQnc5cFUwc1JEVllNVmRjVzZGUT09,(주)디아이텍,,8명,2024년 4월 30일,8                                        명 출처: 국민연금 사원수 11억 3,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SWhIQnc5cFUwc1JEVllNVmRjVzZGUT09
TTkrckU2b0xiT2l0RVFpMUtwWjlNdz09,(주)혜인시스템,,13명,2013년 1월 28일,중소기업,"전자기 측정, 시험 및 분석기구 제조업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TTkrckU2b0xiT2l0RVFpMUtwWjlNdz09
U2c3Sk9jSEROQm5heE5SZjR3OFlQdz09,경원엔지니어링,,10명,,스타트업,그 외 기타 특수목적용 기계 제조업,http://kyungwon-eng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=U2c3Sk9jSEROQm5heE5SZjR3OFlQdz09
ZmU5TnRrODNUNE1zekpoZVN4NVFoUT09,에스아이티(주),,11명,2014년 2월 20일,중소기업,산업용 로봇 제조업,http://sit.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZmU5TnRrODNUNE1zekpoZVN4NVFoUT09
WHVzdmNEZTdSQ0JVUEpaUThZOFBkQT09,(주)와이앤시스,,10명,2020년 9월 3일,중소기업,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WHVzdmNEZTdSQ0JVUEpaUThZOFBkQT09
b0ltTTk2S0xZYlBqUUlLWVNwOTN0QT09,(주)중원기계,,16명,2000년 9월 1일,중소기업,산업용 로봇 제조업,http://www.kjpa.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=b0ltTTk2S0xZYlBqUUlLWVNwOTN0QT09
ckxSWUY0K2VlMC9ETStVeG9XNlkwUT09,리셋컴퍼니 주식회사,,25명,2016년 10월 5일,중소기업,산업용 로봇 제조업,http://www.resetsnow.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ckxSWUY0K2VlMC9ETStVeG9XNlkwUT09
Nm9nY3BOTDFUNWV6WGpYYU1rNitWUT09,가온에프에이,,,,14억 3,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Nm9nY3BOTDFUNWV6WGpYYU1rNitWUT09
WHVySVZPYm1ZYU9ldDFCeUlUTnBvZz09,(주)엠아이티,,48명,2017년 10월 13일,중소기업,반도체 제조용 기계 제조업,https://www.mit21.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WHVySVZPYm1ZYU9ldDFCeUlUTnBvZz09
UjFDYWZka20zb2kvb3dCRXd2S2VuUT09,유일엔지니어링,,,,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.yooileng.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UjFDYWZka20zb2kvb3dCRXd2S2VuUT09
U0x1QlFPYy9kYlE5clkvQzF1TjBwdz09,(주)비엠에이티,,4명,2024년 5월 27일,4                                        명 출처: 국민연금 사원수,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=U0x1QlFPYy9kYlE5clkvQzF1TjBwdz09
N2Y4SHNpd1lkUE91SXdKZXRLSElrdz09,(주)마크원테크,,3명,,,,http://m1t.co.kr/gnuboard4/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=N2Y4SHNpd1lkUE91SXdKZXRLSElrdz09
Q3ZlZHpQa3pVVVVFc2NGdXExWGM4dz09,(주)엠오티,,103명,2019년 3월 7일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.motfa.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZlZHpQa3pVVVVFc2NGdXExWGM4dz09
S1NSbW1iQVZFYWxPNFBwWEJkMkNPdz09,(주)에이티케이코리아,,10명,2019년 9월 10일,10                                        명 출처: 국민연금 사원수 103억 5,산업용 로봇 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=S1NSbW1iQVZFYWxPNFBwWEJkMkNPdz09
eW1iMStYb3NlTnNGZUFJU2pCcytXZz09,엘에스전선(주),"4조 1,800억원(2025.12.31)","4,200명(2026.05.14)",2008.07.01(19년차),,기타 절연선 및 케이블 제조업,http://www.lscns.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1727991
eXRCRkF1L3RVK2ZNM3R1b1lvYmE0UT09,(주)에스엔티,,31명,2004년 11월 2일,스타트업,반도체 제조용 기계 제조업,http://soulntech.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=eXRCRkF1L3RVK2ZNM3R1b1lvYmE0UT09
RVZ6V1JGanVULzNxdC82VFBMT2lJdz09,에스에스오트론(주),,71명,2008년 12월 8일,스타트업,반도체 제조용 기계 제조업,http://www.ssotron.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RVZ6V1JGanVULzNxdC82VFBMT2lJdz09
TEdOSml4cjN2RGVTZzM1RE4rUGc0Zz09,(주)그린테크놀로지,,24명,2012년 6월 7일,중소기업,반도체 제조용 기계 제조업,http://www.greentechnology.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TEdOSml4cjN2RGVTZzM1RE4rUGc0Zz09
NDZ4bVpmNCt0VjdwRHk2VkRZditWZz09,(주)대지메카트로닉스,,28명,2013년 8월 1일,중소기업,그 외 기타 전자부품 제조업,http://www.daeji.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NDZ4bVpmNCt0VjdwRHk2VkRZditWZz09
azlqckRvdEx2WDZseDcyTGxMVmQ1UT09,한셀,,,,9억 5,그 외 기타 일반목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=azlqckRvdEx2WDZseDcyTGxMVmQ1UT09
YnFpSzljRTFrUDlFRmVaa0tyc0JXQT09,(주)프로텍,"1,703억원(2024)",331명(2026.03.31),1997.09.01(30년차),,반도체 제조용 기계 제조업,http://www.protec21.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1673956
SmRnSG9jNkFqei81WjhrU01GTjU0QT09,(주)에이 프로,,,2000년 6월 3일,중소기업,주거용 건물 임대업,http://www.a-pro21.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SmRnSG9jNkFqei81WjhrU01GTjU0QT09
R3ZNV1d6UHBTRHM2eDBqa2hMUzhpQT09,세종산업(주),,54명,2004년 2월 3일,중소기업,기타 가공 공작기계 제조업,http://www.saejong.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=R3ZNV1d6UHBTRHM2eDBqa2hMUzhpQT09
ZXg3OWxKdjhaTmoyeHExeGhoVUZIUT09,아이티에스,,,,,,,2026-06-17,
NlBralZSNDV6eEZreFpSNzBIVVBJdz09,지오메카트로닉스,,,2022년 2월 15일,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NlBralZSNDV6eEZreFpSNzBIVVBJdz09
ZnlSQ3NZckdUSVcxaGMwWW5GQ2Jjdz09,(주)휴맥,,,,,,,2026-06-17,
STdZN2xmdXUvcE45ZWgveG9mTXBndz09,(주)모던자동화시스템,,4명,2023년 8월 22일,4                                        명 출처: 국민연금 사원수 20억 1,산업용 로봇 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=STdZN2xmdXUvcE45ZWgveG9mTXBndz09
bDRmTTNlcm1ZZHRDeTZzbDZuWUZaQT09,(주)에이티씨,,16명,2024년 3월 26일,중소기업,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bDRmTTNlcm1ZZHRDeTZzbDZuWUZaQT09
N1hTY0hMTzRVajM5WEU3NkthbU04UT09,(주)아이씨테크,,,,중소기업,"전자코일, 변성기 및 기타 전자 유도자 제조업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=N1hTY0hMTzRVajM5WEU3NkthbU04UT09
SFQ0RjZKdFNRNHhTWVJzdkJIMVlxZz09,대선시스템,,,,,,,2026-06-17,
aDZEWDhyZW50NzRRblFEZ21McVlxZz09,(주)파스이엔지,,6명,2023년 12월 19일,중소기업,산업용 로봇 제조업,http://faseng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aDZEWDhyZW50NzRRblFEZ21McVlxZz09
bTl3TUd3SnFJU0ViOUUyZGs5TEl0QT09,(주)주원이앤에스,,,2013년 3월 22일,,반도체 제조용 기계 제조업,http://www.juwonens.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bTl3TUd3SnFJU0ViOUUyZGs5TEl0QT09
dWxkTzVBdHg1UDZoNGJBOGtrdHhFdz09,(주)한주하이텍,,117명,2010년 8월 6일,스타트업,반도체 제조용 기계 제조업,http://www.hanjoohitech.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dWxkTzVBdHg1UDZoNGJBOGtrdHhFdz09
N3lkejZmZWpiYXlPaG9KNnJqNUthZz09,(주)노바,,14명,2015년 3월 11일,중소기업,"물질 검사, 측정 및 분석기구 제조업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=N3lkejZmZWpiYXlPaG9KNnJqNUthZz09
YjJiMFJZbmc3MzFaTjNsYWRIMmNBZz09,(주)비아,,11명,2019년 2월 28일,중소기업,응용 소프트웨어 개발 및 공급업,https://viasoft.ai/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YjJiMFJZbmc3MzFaTjNsYWRIMmNBZz09
dEt5L2UyZXJDaFhIWVNaSXNzaHlaZz09,(주)엘지경영개발원,"2,796억 7천만원(2025.12.31)",608명(2026.04.28),1986.04.07(41년차),,경영 컨설팅업,http://www.lgbr.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1536534
bnJUNlhWMm5wKzF1ZTBOREk4NG15QT09,RD메카텍,,,,7억 8,공기 조화장치 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bnJUNlhWMm5wKzF1ZTBOREk4NG15QT09
R000bG9nMGI3ZVhMaGVtejhWcVFlZz09,퓨처렉스(주),,13명,2025년 3월 5일,중소기업,그 외 기타 특수목적용 기계 제조업,http://f2x.ai,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=R000bG9nMGI3ZVhMaGVtejhWcVFlZz09
cXJTVGcvOVBERkhpdmd6eWhTQ3c3UT09,(주)리피즈,,6명,2022년 5월 24일,중소기업,그 외 기타 식료품 제조업,https://www.lifizz.biz/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cXJTVGcvOVBERkhpdmd6eWhTQ3c3UT09
WGpnOWw3ZHV1cFlpMVlkK0tvQ0x5QT09,로바이(주),,,2026년 3월 19일,,응용 소프트웨어 개발 및 공급업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WGpnOWw3ZHV1cFlpMVlkK0tvQ0x5QT09
SmQwWDhHdHdHUGMybTJqYlpOTkkxQT09,에스비테크,,,,,기계·설비·자동차,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SmQwWDhHdHdHUGMybTJqYlpOTkkxQT09
Nzc4bTBiWE1iNHRlQzhoL2dVRDlWZz09,해커스교육그룹,,602명,2007년 1월 2일,1000대기업,온라인 교육 학원,http://www.champstudy.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Nzc4bTBiWE1iNHRlQzhoL2dVRDlWZz09
d2lxdmpQWXVNMCt6bmI2eEZ2NWVNQT09,네이버랩스(주),,233명,2017년 1월 2일,1000대기업,그 외 기타 정보 서비스업,http://www.naverlabs.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=d2lxdmpQWXVNMCt6bmI2eEZ2NWVNQT09
WCtwT3lzRmNUcEVkSXZBRHVHT3RqZz09,(주)삼성글로벌리서치,,282명,1991년 3월 30일,대기업,경제 및 경영학 연구개발업,http://www.seri.org,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WCtwT3lzRmNUcEVkSXZBRHVHT3RqZz09
WFRQUHczMm5sUmczQ2NuODVoSmR4Zz09,(주)고성엔지니어링,,50명,2005년 12월 22일,50                                        명 출처: 국민연금 사원수 257억 3,전기용 기계ㆍ장비 및 관련 기자재 도매업,http://www.gosungeng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WFRQUHczMm5sUmczQ2NuODVoSmR4Zz09
ZVhHWWZRMXdFc3gyaWNZUmZpcFJydz09,(주)재영텍,438억원(2023),75명,2016년 7월 6일,중소기업,기타 기초 무기 화학물질 제조업,http://www.jaeyoungtech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZVhHWWZRMXdFc3gyaWNZUmZpcFJydz09
cnZIZW1NclpoYThydHJUYTdwc09xUT09,(주)코멧센서,,50명,2001년 10월 19일,중소기업,기타 자동차 신품 부품 및 내장품 판매업,http://www.cometsensor.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cnZIZW1NclpoYThydHJUYTdwc09xUT09
aU1PRDZhekFKaDVSMnVManAyakdrQT09,(주)신지모루,825억,160명,2008.04.30(19년차),,전기·전자·제어,http://www.sinjimoru.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/43597550
eC8xWHFjdUN1dXk4TGlPZlRTcTh3QT09,로젠 주식회사,,196명,,,운송·운수·물류,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=eC8xWHFjdUN1dXk4TGlPZlRTcTh3QT09
dUR3UU0rWUxYM3JIdm1ZaDlSb2NXZz09,한국과학기술연구원,"4,010억 5백만원(2024.12.31)",805명(2020.02.13),1989.06.12(38년차),,기타 자연과학 연구개발업,http://www.kist.re.kr,2026-06-17,https://www.jobkorea.co.kr/company/1970162
RGsxNlhXSWI3R3NPZFZ4QzFxcEJEdz09,(주)뉴빌리티,,71명,2017년 10월 26일,스타트업,그 외 기타 달리 분류되지 않은 운송장비 제조업,http://www.neubility.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RGsxNlhXSWI3R3NPZFZ4QzFxcEJEdz09
TFkvTjUrQlBaaHNQNTJKU3FIeVdHZz09,(주)엘티엔터테인먼트,2946억3135만,979명,1987.12.08(40년차),,호텔·여행·항공,http://www.jejudreamtower.com,2026-06-17,https://www.jobkorea.co.kr/company/43360550
YWtjVkcvLzdRVDQ3bmxqcmh5TGFWUT09,안국약품(주),"2,711억원(2024)",439명,1959.09.03(68년차),,제약·보건·바이오,http://www.ahn-gook.com,2026-06-17,https://www.jobkorea.co.kr/company/1751150
ckdXSlNOd3BXV2FJcjRmeHdqNXpZZz09,(주)아모텍,"2,294억원(2024)",597명(2026.03.31),1994.10.19(33년차),,그 외 기타 전자부품 제조업,http://www.amotech.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1483525
eTJlekc0c2NPQ0pqQUZmdURGMU5WQT09,파크시스템스(주),"1,751억원(2024)",390명(2025.12.31),1997.04.07(30년차),,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",http://www.parksystems.com,2026-06-17,https://www.jobkorea.co.kr/company/42234745
TUNIRnZsR2Q0ZG4xb01KMkJDM3FVUT09,(주)에이텍,,335명,1993년 6월 30일,,그 외 기타 일반목적용 기계 제조업,http://www.atec.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TUNIRnZsR2Q0ZG4xb01KMkJDM3FVUT09
T2MraDRNTFZvMWZDcVp6OVk4N3Yvdz09,동서식품(주),"1조 8,061억원(2025.12.31)","1,091명(2025.12.31)",1970.09.10(57년차),,커피 가공업,http://www.dongsuh.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1747134
bng4WHVsNUZCUXd1UndXUXduWjdCQT09,하나마이크론(주),1.3조원(2024),771명(2025.12.31),2001.08.23(26년차),,전자집적회로 제조업,http://www.hanamicron.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1860193
ZnpGWTVJbURFRkdxTk5LbmpPNklhQT09,엠이엠씨코리아(주),,941명,1990년 12월 18일,,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",http://www.memc.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZnpGWTVJbURFRkdxTk5LbmpPNklhQT09
U3JoTU03L25XY0FSMTJ3VWNxYnhrdz09,극동건설(주),,580명,1954.04.28(73년차),,건설·시공·토목·조경,http://www.kukdong.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1655265
Z2xwZ1JnKy9hdVkrSHhndC9lWFpIZz09,한솔생명과학(주),580억원,80명,2012.07.01(15년차),,화학·에너지·환경,http://www.hansolbio.com,2026-06-17,https://www.jobkorea.co.kr/company/44971236
Y1pXRlJDU3lGeDBubk1yK05aclNlQT09,(주)엠엔비젼,,,2012년 1월 5일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.mnvision.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Y1pXRlJDU3lGeDBubk1yK05aclNlQT09
K3BmVVp3Vi8ySm9Hd283aHgvRFNNQT09,(주)와이앤에스비젼,,5명,2019년 2월 12일,5                                        명 출처: 국민연금 사원수 9억 4,전구 및 램프 제조업,http://www.yns-vision.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=K3BmVVp3Vi8ySm9Hd283aHgvRFNNQT09
dmJYYmEwMlVzdnhlbGM3RENNUzZKZz09,(주)에이피텍,,152명,2005년 1월 24일,중소기업,반도체 제조용 기계 제조업,http://www.ap-tech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dmJYYmEwMlVzdnhlbGM3RENNUzZKZz09
U3ZVT0dtNFl1ekhvd0lweXdnRkZGZz09,심로악기(주),,26명,1986년 12월 23일,1000대기업,악기 도매업,http://www.shimro.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=U3ZVT0dtNFl1ekhvd0lweXdnRkZGZz09
UkhzUXp3c0JQdXRBdUhTN2VRZ0oxUT09,(주)엠제이비전테크,,15명,2016년 5월 4일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.mjvisiontech.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UkhzUXp3c0JQdXRBdUhTN2VRZ0oxUT09
TWNRWkMzdXRWOVpiYTFaZzNrMmppUT09,(주)클리오,,351명,1997년 5월 31일,1000대기업,화장품 제조업,http://company.cliocosmetic.com/,2026-06-17,https://www.jobkorea.co.kr/company/1566632
RHEzSlpGSHplUzh3YkJjMnBQWTdpUT09,(주)트윔,293억원(2024),107명,2010년 1월 13일,중소기업,응용 소프트웨어 개발 및 공급업,http://twim21.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RHEzSlpGSHplUzh3YkJjMnBQWTdpUT09
MDdjdHU5VWxvNEl3NVJMY1NSdkVOQT09,엠비전텍(주),,,2020년 4월 2일,중소기업,산업처리공정 제어장비 제조업,https://mvt.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MDdjdHU5VWxvNEl3NVJMY1NSdkVOQT09
VU5LM2VzNlNjRWk5YnNDQjR3TVpNUT09,(주)인텔리즈,,13명,2021년 8월 19일,기타,응용 소프트웨어 개발 및 공급업,http://intelliz.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VU5LM2VzNlNjRWk5YnNDQjR3TVpNUT09
dGlHaGF4TGwyYkEvQm0vekhiTW5tZz09,(주)레이저발테크놀러지,,114명,2018년 10월 11일,중소기업,광학렌즈 및 광학요소 제조업,http://www.laservall.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dGlHaGF4TGwyYkEvQm0vekhiTW5tZz09
MzdUdkljUUtYZmo0WXVDenZ6aUhVdz09,삼영엠텍(주),"1,180억원(2024)",147명,1997년 1월 29일,,육상 금속 골조 구조재 제조업,http://www.symtek.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MzdUdkljUUtYZmo0WXVDenZ6aUhVdz09
b0IwWmp6YWhFczVld0JUeHZZd1RQdz09,피엔에스테크놀러지(주),,,,,,,2026-06-17,
RTFKOHFUaFZzeXRJNWUwQ1o1NTk0UT09,(주)안마이크론시스템,,44명,2015년 5월 29일,중소기업,디스플레이 제조용 기계 제조업,http://www.anmicron.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RTFKOHFUaFZzeXRJNWUwQ1o1NTk0UT09
OGE2blZPTkEraW9wd1AwUUV0SDZyUT09,(주)그림,,104명,2011년 3월 30일,스타트업,,https://glim.net/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=OGE2blZPTkEraW9wd1AwUUV0SDZyUT09
MzFrWjVmVEcxUm42NFYzcUluYW5jQT09,에이비스,,,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MzFrWjVmVEcxUm42NFYzcUluYW5jQT09
czdZVGFkcXQ0d2ZuYWxRNElOdEppQT09,(주)한빛레이저,185억원(2024),81명,1997년 10월 7일,중소기업,전자 응용 절삭기계 제조업,http://www.hblaser.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=czdZVGFkcXQ0d2ZuYWxRNElOdEppQT09
blNZNk45bGl6d1RxTEhCSGRNV1JGZz09,(주)해원티앤디,,30명,2001년 1월 31일,중소기업,전기용 기계ㆍ장비 및 관련 기자재 도매업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=blNZNk45bGl6d1RxTEhCSGRNV1JGZz09
M1FTTjNyV0dDbFZlNUxCdlFBK2hKdz09,(주)티더블유,,234명,2013년 11월 15일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.twgroup.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=M1FTTjNyV0dDbFZlNUxCdlFBK2hKdz09
dThZalcyUGVyWExEQUZJbXd3SDlWQT09,(주)안세기술,,76명,1994년 7월 9일,스타트업,기타 엔지니어링 서비스업,http://www.ansetech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dThZalcyUGVyWExEQUZJbXd3SDlWQT09
bndJb1VkT0xzMXAwWkVjb0RCSWZ1dz09,(주)인더스트리얼에이아이,,,,,,,2026-06-17,
M3dNTzBMSmVCaEs5N1ZXcExkeWIzdz09,(주)대곤코퍼레이션,,142명,1992년 12월 15일,중소기업,기타 산업용 기계 및 장비 도매업,http://daekhon.lcdns.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=M3dNTzBMSmVCaEs5N1ZXcExkeWIzdz09
MWJtdVd5bzdJZE1kdWJyQjc4SitrZz09,세종기술(주),,124명,2009년 7월 22일,스타트업,산업처리공정 제어장비 제조업,http://sejongt.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MWJtdVd5bzdJZE1kdWJyQjc4SitrZz09
K3c5QTBta1RtVklMYzBJNWI1cEdtZz09,(주)아이코어,,22명,2019년 3월 22일,중소기업,비디오 및 기타 영상기기 제조업,http://www.icorecorp.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=K3c5QTBta1RtVklMYzBJNWI1cEdtZz09
VVorZGNlSC9yLzQzTEVUUDhrckFiZz09,(주)펨트론,570억원(2024),259명,2002년 1월 15일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.pemtron.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VVorZGNlSC9yLzQzTEVUUDhrckFiZz09
YWVKVDdjblFPRkt1OGlWWFRYUkdXZz09,주식회사다나아이텍,,3명,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YWVKVDdjblFPRkt1OGlWWFRYUkdXZz09
QlNpMWtITWk2UTFIUVZFY1E1Y3FwUT09,(주)엔시스,629억원(2024),202명,2006년 1월 12일,중소기업,그 외 기타 전기장비 제조업,http://www.n-sys.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QlNpMWtITWk2UTFIUVZFY1E1Y3FwUT09
V1pURUtKOVYzVndnODhyZzVLN2RRUT09,다빈치이미징(주),,,,,,,2026-06-17,
